"","Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Drop.timestamp","Req.day","Drop.day","Date","Req.hour","Drop.hour","Trip.duration","Req.hour24","Time.slot"
"5268",3356,"Airport",NA,"No Cars Available",2016-07-13 13:32:46,NA,"Wednesday",NA,13,13,NA,NA,"13:00","Day Time"
"5269",3364,"Airport",NA,"No Cars Available",2016-07-13 13:41:21,NA,"Wednesday",NA,13,13,NA,NA,"13:00","Day Time"
"5270",3368,"City",NA,"No Cars Available",2016-07-13 13:53:34,NA,"Wednesday",NA,13,13,NA,NA,"13:00","Day Time"
"5271",3371,"City",NA,"No Cars Available",2016-07-13 14:02:38,NA,"Wednesday",NA,13,14,NA,NA,"14:00","Day Time"
"5272",3373,"City",NA,"No Cars Available",2016-07-13 14:06:55,NA,"Wednesday",NA,13,14,NA,NA,"14:00","Day Time"
"5273",3374,"City",NA,"No Cars Available",2016-07-13 14:13:45,NA,"Wednesday",NA,13,14,NA,NA,"14:00","Day Time"
"5274",3376,"Airport",NA,"No Cars Available",2016-07-13 14:18:40,NA,"Wednesday",NA,13,14,NA,NA,"14:00","Day Time"
"5275",3386,"Airport",NA,"No Cars Available",2016-07-13 14:39:43,NA,"Wednesday",NA,13,14,NA,NA,"14:00","Day Time"
"5276",3389,"City",NA,"No Cars Available",2016-07-13 14:39:52,NA,"Wednesday",NA,13,14,NA,NA,"14:00","Day Time"
"5277",3390,"Airport",NA,"No Cars Available",2016-07-13 14:40:57,NA,"Wednesday",NA,13,14,NA,NA,"14:00","Day Time"
"5278",3401,"City",NA,"No Cars Available",2016-07-13 15:11:36,NA,"Wednesday",NA,13,15,NA,NA,"15:00","Day Time"
"5279",3402,"Airport",NA,"No Cars Available",2016-07-13 15:12:06,NA,"Wednesday",NA,13,15,NA,NA,"15:00","Day Time"
"5280",3398,"City",NA,"No Cars Available",2016-07-13 15:12:10,NA,"Wednesday",NA,13,15,NA,NA,"15:00","Day Time"
"5281",3406,"Airport",NA,"No Cars Available",2016-07-13 15:20:18,NA,"Wednesday",NA,13,15,NA,NA,"15:00","Day Time"
"5282",3410,"Airport",NA,"No Cars Available",2016-07-13 15:24:21,NA,"Wednesday",NA,13,15,NA,NA,"15:00","Day Time"
"5283",3409,"City",NA,"No Cars Available",2016-07-13 15:25:37,NA,"Wednesday",NA,13,15,NA,NA,"15:00","Day Time"
"5284",3417,"City",NA,"No Cars Available",2016-07-13 15:41:19,NA,"Wednesday",NA,13,15,NA,NA,"15:00","Day Time"
"5285",3426,"City",NA,"No Cars Available",2016-07-13 15:56:08,NA,"Wednesday",NA,13,15,NA,NA,"15:00","Day Time"
"5286",3435,"City",NA,"No Cars Available",2016-07-13 16:07:19,NA,"Wednesday",NA,13,16,NA,NA,"16:00","Day Time"
"5287",3439,"City",NA,"No Cars Available",2016-07-13 16:19:43,NA,"Wednesday",NA,13,16,NA,NA,"16:00","Day Time"
"5288",3442,"City",NA,"No Cars Available",2016-07-13 16:29:42,NA,"Wednesday",NA,13,16,NA,NA,"16:00","Day Time"
"5289",3443,"City",NA,"No Cars Available",2016-07-13 16:35:25,NA,"Wednesday",NA,13,16,NA,NA,"16:00","Day Time"
"5290",3447,"City",NA,"No Cars Available",2016-07-13 16:42:32,NA,"Wednesday",NA,13,16,NA,NA,"16:00","Day Time"
"5291",3463,"Airport",NA,"No Cars Available",2016-07-13 17:08:21,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5292",3464,"Airport",NA,"No Cars Available",2016-07-13 17:11:08,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5293",3473,"Airport",NA,"No Cars Available",2016-07-13 17:13:27,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5294",3470,"Airport",NA,"No Cars Available",2016-07-13 17:15:57,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5295",3474,"Airport",NA,"No Cars Available",2016-07-13 17:18:26,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5296",3467,"Airport",NA,"No Cars Available",2016-07-13 17:19:44,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5297",3481,"Airport",NA,"No Cars Available",2016-07-13 17:20:26,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5298",3479,"Airport",NA,"No Cars Available",2016-07-13 17:20:33,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5299",3487,"Airport",NA,"No Cars Available",2016-07-13 17:20:58,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5300",3476,"Airport",NA,"No Cars Available",2016-07-13 17:23:00,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5301",3484,"City",NA,"No Cars Available",2016-07-13 17:25:02,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5302",3491,"Airport",NA,"No Cars Available",2016-07-13 17:27:11,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5303",3488,"Airport",NA,"No Cars Available",2016-07-13 17:27:28,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5304",3490,"Airport",NA,"No Cars Available",2016-07-13 17:27:33,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5305",3493,"Airport",NA,"No Cars Available",2016-07-13 17:28:40,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5306",3492,"Airport",NA,"No Cars Available",2016-07-13 17:29:27,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5307",3480,"Airport",NA,"No Cars Available",2016-07-13 17:29:50,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5308",3489,"Airport",NA,"No Cars Available",2016-07-13 17:31:41,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5309",3502,"Airport",NA,"No Cars Available",2016-07-13 17:32:02,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5310",3494,"Airport",NA,"No Cars Available",2016-07-13 17:33:35,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5311",3501,"Airport",NA,"No Cars Available",2016-07-13 17:36:04,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5312",3503,"Airport",NA,"No Cars Available",2016-07-13 17:38:56,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5313",3509,"Airport",NA,"No Cars Available",2016-07-13 17:39:26,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5314",3504,"Airport",NA,"No Cars Available",2016-07-13 17:41:03,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5315",3512,"Airport",NA,"No Cars Available",2016-07-13 17:41:10,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5316",3519,"Airport",NA,"No Cars Available",2016-07-13 17:41:45,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5317",3516,"Airport",NA,"No Cars Available",2016-07-13 17:41:48,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5318",3513,"Airport",NA,"No Cars Available",2016-07-13 17:42:08,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5319",3515,"Airport",NA,"No Cars Available",2016-07-13 17:42:15,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5320",3521,"Airport",NA,"No Cars Available",2016-07-13 17:45:55,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5321",3527,"Airport",NA,"No Cars Available",2016-07-13 17:46:00,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5322",3526,"Airport",NA,"No Cars Available",2016-07-13 17:48:12,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5323",3522,"Airport",NA,"No Cars Available",2016-07-13 17:49:33,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5324",3536,"Airport",NA,"No Cars Available",2016-07-13 17:51:55,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5325",3534,"Airport",NA,"No Cars Available",2016-07-13 17:51:58,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5326",3537,"Airport",NA,"No Cars Available",2016-07-13 17:55:23,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5327",3533,"Airport",NA,"No Cars Available",2016-07-13 17:56:19,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5328",3535,"Airport",NA,"No Cars Available",2016-07-13 17:56:59,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5329",3532,"Airport",NA,"No Cars Available",2016-07-13 17:57:15,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5330",3547,"Airport",NA,"No Cars Available",2016-07-13 17:57:17,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5331",3531,"Airport",NA,"No Cars Available",2016-07-13 17:57:42,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5332",3538,"Airport",NA,"No Cars Available",2016-07-13 17:58:43,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5333",3543,"Airport",NA,"No Cars Available",2016-07-13 17:59:39,NA,"Wednesday",NA,13,17,NA,NA,"17:00","Evening"
"5334",3539,"Airport",NA,"No Cars Available",2016-07-13 18:02:39,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5335",3542,"Airport",NA,"No Cars Available",2016-07-13 18:05:07,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5336",3553,"Airport",NA,"No Cars Available",2016-07-13 18:08:59,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5337",3562,"Airport",NA,"No Cars Available",2016-07-13 18:09:11,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5338",3550,"Airport",NA,"No Cars Available",2016-07-13 18:10:05,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5339",3551,"Airport",NA,"No Cars Available",2016-07-13 18:10:20,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5340",3557,"Airport",NA,"No Cars Available",2016-07-13 18:10:22,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5341",3560,"Airport",NA,"No Cars Available",2016-07-13 18:10:53,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5342",3566,"Airport",NA,"No Cars Available",2016-07-13 18:13:04,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5343",3567,"Airport",NA,"No Cars Available",2016-07-13 18:14:22,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5344",3554,"Airport",NA,"No Cars Available",2016-07-13 18:14:44,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5345",3556,"Airport",NA,"No Cars Available",2016-07-13 18:15:20,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5346",3563,"Airport",NA,"No Cars Available",2016-07-13 18:16:37,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5347",3569,"Airport",NA,"No Cars Available",2016-07-13 18:19:52,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5348",3571,"Airport",NA,"No Cars Available",2016-07-13 18:22:10,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5349",3574,"Airport",NA,"No Cars Available",2016-07-13 18:22:50,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5350",3568,"Airport",NA,"No Cars Available",2016-07-13 18:22:52,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5351",3576,"Airport",NA,"No Cars Available",2016-07-13 18:23:10,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5352",3570,"Airport",NA,"No Cars Available",2016-07-13 18:24:42,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5353",3578,"Airport",NA,"No Cars Available",2016-07-13 18:26:07,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5354",3579,"Airport",NA,"No Cars Available",2016-07-13 18:26:31,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5355",3582,"Airport",NA,"No Cars Available",2016-07-13 18:27:03,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5356",3589,"Airport",NA,"No Cars Available",2016-07-13 18:27:30,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5357",3580,"Airport",NA,"No Cars Available",2016-07-13 18:27:38,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5358",3575,"Airport",NA,"No Cars Available",2016-07-13 18:27:50,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5359",3573,"City",NA,"No Cars Available",2016-07-13 18:29:42,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5360",3592,"Airport",NA,"No Cars Available",2016-07-13 18:29:53,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5361",3587,"Airport",NA,"No Cars Available",2016-07-13 18:30:58,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5362",3586,"Airport",NA,"No Cars Available",2016-07-13 18:32:31,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5363",3581,"Airport",NA,"No Cars Available",2016-07-13 18:32:52,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5364",3588,"Airport",NA,"No Cars Available",2016-07-13 18:33:48,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5365",3591,"Airport",NA,"No Cars Available",2016-07-13 18:33:53,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5366",3595,"Airport",NA,"No Cars Available",2016-07-13 18:35:14,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5367",3597,"Airport",NA,"No Cars Available",2016-07-13 18:36:44,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5368",3599,"Airport",NA,"No Cars Available",2016-07-13 18:38:39,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5369",3596,"Airport",NA,"No Cars Available",2016-07-13 18:39:24,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5370",3604,"Airport",NA,"No Cars Available",2016-07-13 18:43:05,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5371",3603,"Airport",NA,"No Cars Available",2016-07-13 18:44:18,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5372",3605,"Airport",NA,"No Cars Available",2016-07-13 18:44:35,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5373",3600,"Airport",NA,"No Cars Available",2016-07-13 18:45:35,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5374",3607,"Airport",NA,"No Cars Available",2016-07-13 18:45:35,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5375",3608,"Airport",NA,"No Cars Available",2016-07-13 18:47:45,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5376",3611,"Airport",NA,"No Cars Available",2016-07-13 18:48:37,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5377",3609,"City",NA,"No Cars Available",2016-07-13 18:49:22,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5378",3610,"Airport",NA,"No Cars Available",2016-07-13 18:49:37,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5379",3616,"Airport",NA,"No Cars Available",2016-07-13 18:49:39,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5380",3606,"Airport",NA,"No Cars Available",2016-07-13 18:50:47,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5381",3614,"City",NA,"No Cars Available",2016-07-13 18:51:25,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5382",3618,"Airport",NA,"No Cars Available",2016-07-13 18:52:47,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5383",3612,"Airport",NA,"No Cars Available",2016-07-13 18:53:47,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5384",3623,"Airport",NA,"No Cars Available",2016-07-13 18:54:25,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5385",3619,"Airport",NA,"No Cars Available",2016-07-13 18:55:46,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5386",3627,"Airport",NA,"No Cars Available",2016-07-13 18:57:10,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5387",3635,"Airport",NA,"No Cars Available",2016-07-13 18:58:18,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5388",3629,"Airport",NA,"No Cars Available",2016-07-13 18:58:26,NA,"Wednesday",NA,13,18,NA,NA,"18:00","Evening"
"5389",3626,"Airport",NA,"No Cars Available",2016-07-13 19:00:30,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5390",3633,"City",NA,"No Cars Available",2016-07-13 19:00:33,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5391",3637,"Airport",NA,"No Cars Available",2016-07-13 19:05:33,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5392",3639,"Airport",NA,"No Cars Available",2016-07-13 19:05:47,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5393",3628,"Airport",NA,"No Cars Available",2016-07-13 19:06:14,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5394",3642,"Airport",NA,"No Cars Available",2016-07-13 19:07:22,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5395",3636,"Airport",NA,"No Cars Available",2016-07-13 19:07:30,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5396",3647,"Airport",NA,"No Cars Available",2016-07-13 19:09:37,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5397",3655,"Airport",NA,"No Cars Available",2016-07-13 19:11:24,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5398",3643,"Airport",NA,"No Cars Available",2016-07-13 19:12:31,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5399",3654,"Airport",NA,"No Cars Available",2016-07-13 19:15:11,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5400",3652,"Airport",NA,"No Cars Available",2016-07-13 19:16:09,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5401",3650,"Airport",NA,"No Cars Available",2016-07-13 19:17:13,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5402",3665,"Airport",NA,"No Cars Available",2016-07-13 19:21:54,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5403",3663,"Airport",NA,"No Cars Available",2016-07-13 19:22:20,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5404",3664,"Airport",NA,"No Cars Available",2016-07-13 19:22:42,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5405",3659,"Airport",NA,"No Cars Available",2016-07-13 19:24:25,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5406",3677,"Airport",NA,"No Cars Available",2016-07-13 19:24:59,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5407",3670,"Airport",NA,"No Cars Available",2016-07-13 19:25:15,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5408",3669,"Airport",NA,"No Cars Available",2016-07-13 19:25:45,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5409",3675,"Airport",NA,"No Cars Available",2016-07-13 19:25:56,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5410",3682,"Airport",NA,"No Cars Available",2016-07-13 19:31:18,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5411",3674,"Airport",NA,"No Cars Available",2016-07-13 19:31:23,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5412",3678,"Airport",NA,"No Cars Available",2016-07-13 19:33:06,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5413",3673,"Airport",NA,"No Cars Available",2016-07-13 19:35:06,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5414",3687,"Airport",NA,"No Cars Available",2016-07-13 19:35:08,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5415",3683,"Airport",NA,"No Cars Available",2016-07-13 19:36:32,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5416",3685,"Airport",NA,"No Cars Available",2016-07-13 19:37:11,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5417",3684,"Airport",NA,"No Cars Available",2016-07-13 19:38:01,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5418",3692,"Airport",NA,"No Cars Available",2016-07-13 19:40:17,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5419",3680,"Airport",NA,"No Cars Available",2016-07-13 19:40:23,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5420",3689,"Airport",NA,"No Cars Available",2016-07-13 19:41:10,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5421",3696,"Airport",NA,"No Cars Available",2016-07-13 19:43:04,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5422",3693,"Airport",NA,"No Cars Available",2016-07-13 19:43:10,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5423",3695,"Airport",NA,"No Cars Available",2016-07-13 19:43:55,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5424",3709,"Airport",NA,"No Cars Available",2016-07-13 19:44:06,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5425",3708,"Airport",NA,"No Cars Available",2016-07-13 19:45:28,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5426",3699,"Airport",NA,"No Cars Available",2016-07-13 19:45:37,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5427",3691,"Airport",NA,"No Cars Available",2016-07-13 19:46:25,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5428",3705,"Airport",NA,"No Cars Available",2016-07-13 19:47:39,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5429",3707,"Airport",NA,"No Cars Available",2016-07-13 19:48:27,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5430",3706,"Airport",NA,"No Cars Available",2016-07-13 19:49:05,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5431",3702,"Airport",NA,"No Cars Available",2016-07-13 19:50:13,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5432",3700,"Airport",NA,"No Cars Available",2016-07-13 19:50:19,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5433",3712,"Airport",NA,"No Cars Available",2016-07-13 19:51:31,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5434",3698,"Airport",NA,"No Cars Available",2016-07-13 19:51:48,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5435",3710,"Airport",NA,"No Cars Available",2016-07-13 19:51:59,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5436",3714,"Airport",NA,"No Cars Available",2016-07-13 19:53:41,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5437",3720,"Airport",NA,"No Cars Available",2016-07-13 19:55:51,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5438",3719,"Airport",NA,"No Cars Available",2016-07-13 19:58:25,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5439",3717,"Airport",NA,"No Cars Available",2016-07-13 19:58:46,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5440",3715,"Airport",NA,"No Cars Available",2016-07-13 19:59:20,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5441",3713,"Airport",NA,"No Cars Available",2016-07-13 19:59:37,NA,"Wednesday",NA,13,19,NA,NA,"19:00","Evening"
"5442",3716,"Airport",NA,"No Cars Available",2016-07-13 20:01:01,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5443",3726,"Airport",NA,"No Cars Available",2016-07-13 20:04:40,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5444",3724,"Airport",NA,"No Cars Available",2016-07-13 20:04:44,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5445",3721,"Airport",NA,"No Cars Available",2016-07-13 20:04:47,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5446",3729,"Airport",NA,"No Cars Available",2016-07-13 20:05:16,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5447",3731,"Airport",NA,"No Cars Available",2016-07-13 20:06:18,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5448",3733,"Airport",NA,"No Cars Available",2016-07-13 20:10:18,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5449",3730,"Airport",NA,"No Cars Available",2016-07-13 20:11:01,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5450",3735,"Airport",NA,"No Cars Available",2016-07-13 20:11:29,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5451",3734,"Airport",NA,"No Cars Available",2016-07-13 20:12:37,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5452",3737,"Airport",NA,"No Cars Available",2016-07-13 20:19:40,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5453",3736,"Airport",NA,"No Cars Available",2016-07-13 20:20:28,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5454",3746,"Airport",NA,"No Cars Available",2016-07-13 20:22:32,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5455",3747,"Airport",NA,"No Cars Available",2016-07-13 20:25:39,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5456",3751,"Airport",NA,"No Cars Available",2016-07-13 20:29:44,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5457",3750,"Airport",NA,"No Cars Available",2016-07-13 20:30:48,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5458",3752,"Airport",NA,"No Cars Available",2016-07-13 20:31:09,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5459",3754,"Airport",NA,"No Cars Available",2016-07-13 20:32:20,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5460",3749,"Airport",NA,"No Cars Available",2016-07-13 20:32:47,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5461",3757,"Airport",NA,"No Cars Available",2016-07-13 20:33:07,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5462",3765,"Airport",NA,"No Cars Available",2016-07-13 20:35:05,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5463",3756,"Airport",NA,"No Cars Available",2016-07-13 20:35:23,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5464",3764,"Airport",NA,"No Cars Available",2016-07-13 20:35:36,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5465",3770,"Airport",NA,"No Cars Available",2016-07-13 20:39:19,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5466",3778,"Airport",NA,"No Cars Available",2016-07-13 20:40:26,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5467",3772,"Airport",NA,"No Cars Available",2016-07-13 20:40:37,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
"5468",3760,"Airport",NA,"No Cars Available",2016-07-13 20:40:53,NA,"Wednesday",NA,13,20,NA,NA,"20:00","Evening"
